"month","group","frame","label_hr","pct"
2022-02-01,"Catholic","MEDIA_CRITIQUE","Medijska kritika",0.506512301013025
2022-02-01,"Other media","MORAL_DECAY","Moralno propadanje",1.41394441735739
2022-02-01,"Other media","FOREIGN_THREAT","Vanjska prijetnja",2.2915650901999
2022-02-01,"Other media","INSTITUTIONAL_DISTRUST","Institucionalno nepovjerenje",8.19112627986348
2022-02-01,"Other media","TRADITIONAL_VALUES","Tradicionalne vrijednosti",83.7640175524135
2022-02-01,"Other media","SOVEREIGNTY","Suverenitet",1.21891760117016
2022-02-01,"Other media","CONSPIRACY","Zavjera",0.536323744514871
2022-02-01,"Other media","FAITH_DEFENCE","Obrana vjere",0.68259385665529
2022-02-01,"Other media","MEDIA_CRITIQUE","Medijska kritika",0.828863968795709
2022-03-01,"Catholic","MORAL_DECAY","Moralno propadanje",1.04452996151732
2022-03-01,"Catholic","FOREIGN_THREAT","Vanjska prijetnja",1.48433205057724
2022-03-01,"Catholic","INSTITUTIONAL_DISTRUST","Institucionalno nepovjerenje",5.00274876305662
2022-03-01,"Catholic","TRADITIONAL_VALUES","Tradicionalne vrijednosti",79.3293018141836
2022-03-01,"Catholic","SOVEREIGNTY","Suverenitet",1.1544804837823
2022-03-01,"Catholic","CONSPIRACY","Zavjera",0.164925783397471
2022-03-01,"Catholic","FAITH_DEFENCE","Obrana vjere",0.274876305662452
2022-03-01,"Catholic","MEDIA_CRITIQUE","Medijska kritika",0.219901044529962
2022-03-01,"Other media","MORAL_DECAY","Moralno propadanje",2.53654342218401
2022-03-01,"Other media","FOREIGN_THREAT","Vanjska prijetnja",2.57953568357696
2022-03-01,"Other media","INSTITUTIONAL_DISTRUST","Institucionalno nepovjerenje",7.78159931212382
2022-03-01,"Other media","TRADITIONAL_VALUES","Tradicionalne vrijednosti",78.2029234737747
2022-03-01,"Other media","SOVEREIGNTY","Suverenitet",1.84866723989682
2022-03-01,"Other media","CONSPIRACY","Zavjera",0.214961306964746
2022-03-01,"Other media","FAITH_DEFENCE","Obrana vjere",0.343938091143594
2022-03-01,"Other media","MEDIA_CRITIQUE","Medijska kritika",0.343938091143594
2022-04-01,"Catholic","MORAL_DECAY","Moralno propadanje",1.15131578947368
2022-04-01,"Catholic","FOREIGN_THREAT","Vanjska prijetnja",1.42543859649123
2022-04-01,"Catholic","INSTITUTIONAL_DISTRUST","Institucionalno nepovjerenje",5.48245614035088
2022-04-01,"Catholic","TRADITIONAL_VALUES","Tradicionalne vrijednosti",81.5789473684211
2022-04-01,"Catholic","SOVEREIGNTY","Suverenitet",1.37061403508772
2022-04-01,"Catholic","CONSPIRACY","Zavjera",0.274122807017544
